      // Use setTimeout to avoid flushSync conflict during React render
      setTimeout(() => {
        editor.commands.setContent(event.content, { contentType: 'markdown' })
        // Bug fix: Mark editor as ready after content is set
        isReadyRef.current = true
        // Reset the counter and pending update after a short delay
        setTimeout(() => {
          // Only reset if this is still the same pending update
          if (pendingSyncUpdateRef.current === event) {
            pendingSyncUpdateRef.current = null
          }
          externalUpdateCounterRef.current = Math.max(0, externalUpdateCounterRef.current - 1)
        }, 100)
      }, 0)
    }

    emitter.on('sync-content-updated', handleSyncContentUpdated as any)
    return () => {
      emitter.off('sync-content-updated', handleSyncContentUpdated as any)
    }
  }, [editor, activeFilePath])

  // Handle external content updates (e.g., from Agent tools)
  useEffect(() => {
    const handleExternalUpdate = (newContent: string) => {
      if (editor && externalUpdateCounterRef.current === 0) {
        // Bug fix: Skip if content hasn't actually changed
        const currentContent = editor.getMarkdown()
        setSourceMarkdown(newContent)
        if (currentContent === newContent) return

        // Bug fix: Mark editor as not ready during update
        isReadyRef.current = false
        // Set counter first to prevent circular updates
        externalUpdateCounterRef.current++
        // Use setTimeout to avoid flushSync conflict during React render
        setTimeout(() => {
          // Set content in editor with Markdown parsing
          editor.commands.setContent(newContent, { contentType: 'markdown' })
          // Bug fix: Mark editor as ready after content is set
          isReadyRef.current = true
          // Reset the counter after a short delay to handle rapid updates
          setTimeout(() => {
            externalUpdateCounterRef.current = Math.max(0, externalUpdateCounterRef.current - 1)
          }, 100)
        }, 0)
      }
    }

    emitter.on('external-content-update', handleExternalUpdate as any)
    return () => {
      emitter.off('external-content-update', handleExternalUpdate as any)
    }
  }, [editor])

  // Set editable state
  useEffect(() => {
    editor?.setEditable(editable)
  }, [editable, editor])

  // Handle AI continue writing
  useEffect(() => {
    let abortController: AbortController | null = null

    const handleAIContinue = async (event: Event) => {
      if (!editor) return

      const shouldSuppressKeyboard = isMobile && (event as CustomEvent<{ suppressKeyboard?: boolean }>).detail?.suppressKeyboard === true
      const editorChain = () => shouldSuppressKeyboard ? editor.chain() : editor.chain().focus()
      const blurEditor = () => {
        if (shouldSuppressKeyboard) {
          blurActiveEditableElement()
        }
      }

      // Get content before cursor as context
      const { from } = editor.state.selection
      const textBefore = editor.state.doc.textBetween(0, from, '\n')

      // Get last 500 characters as context
      const context = textBefore.slice(-500)

      if (!context.trim()) {
        toast({
          title: '续写失败',
          description: '请先输入一些内容',
          variant: 'destructive',
        })
        return
      }

      abortController?.abort()
      abortController = new AbortController()

      const startPosition = from
      let accumulatedResult = ''
      let loadingVisible = true

      const removeLoadingIndicator = () => {
        if (!loadingVisible) {
          return
        }
        editorChain()
          .deleteRange({
            from: startPosition,
            to: startPosition + AI_GENERATION_LOADING_TEXT.length,
          })
          .run()
        loadingVisible = false
      }

      editorChain().insertContent(AI_GENERATION_LOADING_TEXT).run()
      blurEditor()

      try {
        await fetchCompletionStream(
          context,
          (chunk, isFirst) => {
            if (isFirst) {
              removeLoadingIndicator()
            }
            editorChain()
              .insertContentAt(startPosition + accumulatedResult.length, chunk)
              .run()
            blurEditor()
            accumulatedResult += chunk
          },
          abortController.signal
        )

        if (!accumulatedResult) {
          removeLoadingIndicator()
          return
        }

        editorChain()
          .deleteRange({ from: startPosition, to: startPosition + accumulatedResult.length })
          .run()

        const docSizeBeforeInsert = editor.state.doc.content.size
        editorChain()
          .insertContentAt(startPosition, accumulatedResult, { contentType: 'markdown' })
          .run()
        blurEditor()

        const insertedSize = Math.max(0, editor.state.doc.content.size - docSizeBeforeInsert)
        const generatedRange = {
          from: startPosition,
          to: startPosition + insertedSize,
        }

        editor.commands.setTextSelection(generatedRange.to)

        emitter.emit('show-ai-suggestion', {
          originalText: '',
          suggestedText: accumulatedResult,
          type: 'continue',
          position: getEditorPositionRect(editor, generatedRange.to),
          generatedRange,
        })
      } catch (error) {
        removeLoadingIndicator()
        blurEditor()

        // Show error toast (but not for aborted requests)
        if (error instanceof Error && error.message !== 'Request was aborted.') {
          toast({
            title: '续写失败',
            description: error.message || '网络错误',
            variant: 'destructive',
          })
        }
      }
    }

    document.addEventListener('tiptap-ai-continue', handleAIContinue)
    return () => {
      document.removeEventListener('tiptap-ai-continue', handleAIContinue)
      abortController?.abort()
    }
  }, [editor, isMobile])

  // Handle slash-command AI generation actions that operate without selected text.
  useEffect(() => {
    let abortController: AbortController | null = null

    const actionTitle: Record<EditorAiGenerationAction, string> = {
      section: '生成章节',
      summary: '总结',
      custom: '自定义指令',
    }

    const handleAIGenerate = async (event: Event) => {
      if (!editor) return

      const detail = (event as CustomEvent<{
        action?: unknown
        instruction?: string
        suppressKeyboard?: boolean
      }>).detail

      if (!isEditorAiGenerationAction(detail?.action)) {
        return
      }

      const action = detail.action
      const instruction = detail.instruction?.trim()
      const shouldSuppressKeyboard = isMobile && detail.suppressKeyboard === true
      const editorChain = () => shouldSuppressKeyboard ? editor.chain() : editor.chain().focus()
      const blurEditor = () => {
        if (shouldSuppressKeyboard) {
          blurActiveEditableElement()
        }
      }

      if (action === 'custom' && !instruction) {
        toast({
          title: '自定义指令失败',
          description: '请输入指令',
          variant: 'destructive',
        })
        return
      }

      const { from } = editor.state.selection
      const fullText = normalizeMarkdownPlaceholders(editor.getMarkdown())
      const plainText = editor.getText()
      const textBeforeCursor = editor.state.doc.textBetween(0, from, '\n')
      const textAfterCursor = editor.state.doc.textBetween(from, editor.state.doc.content.size, '\n')

      if (action !== 'custom' && !plainText.trim()) {
        toast({
          title: 	}) } } if (!fileObject) { editor.chain().focus().deleteRange({ from: insertPos, to: placeholderEnd }).run() return } const result = await handleImageUpload(fileObject, activeFilePath) editor.chain().focus().deleteRange({ from: insertPos, to: placeholderEnd }).run() editor.chain().focus().insertContentAt(insertPos, { type: 'image', attrs: { src: result.src, alt: fileObject.name, relativeSrc: result.relativePath, }, }).run() } catch (error) { editor.chain().focus().deleteRange({ from: insertPos, to: placeholderEnd }).run() toast({ title: tImage('failed'), description: error instanceof Error ? error.message : undefined, variant: 'destructive', }) } }, [activeFilePath, editor, isMobile, tImage]) useEffect(() => { const handleInsertImage = () => { void insertImageAtSelection() } document.addEventListener('tiptap-insert-image', handleInsertImage) return () => { document.removeEventListener('tiptap-insert-image', handleInsertImage) } }, [insertImageAtSelection]) useEffect(() => { editorShortcutHandlersRef.current = { undo: (targetEditor) => targetEditor.chain().focus().undo().run(), redo: (targetEditor) => targetEditor.chain().focus().redo().run(), setParagraph: (targetEditor) => targetEditor.chain().focus().setParagraph().run(), toggleHeading1: (targetEditor) => targetEditor.chain().focus().toggleHeading({ level: 1 }).run(), toggleHeading2: (targetEditor) => targetEditor.chain().focus().toggleHeading({ level: 2 }).run(), toggleHeading3: (targetEditor) => targetEditor.chain().focus().toggleHeading({ level: 3 }).run(), toggleHeading4: (targetEditor) => targetEditor.chain().focus().toggleHeading({ level: 4 }).run(), toggleHeading5: (targetEditor) => targetEditor.chain().focus().toggleHeading({ level: 5 }).run(), toggleHeading6: (targetEditor) => targetEditor.chain().focus().toggleHeading({ level: 6 }).run(), openSearch: () => { setSearchReplaceOpen(true) return true }, openSlashCommand: (targetEditor) => targetEditor.commands.triggerSlashCommand(), toggleOutline: () => { if (isMobile) { setMobileOutlineOpen((prev) => !prev) } else { onToggleOutline?.() } return true }, toggleBold: (targetEditor) => targetEditor.chain().focus().toggleBold().run(), toggleItalic: (targetEditor) => targetEditor.chain().focus().toggleItalic().run(), toggleStrike: (targetEditor) => targetEditor.chain().focus().toggleStrike().run(), toggleUnderline: (targetEditor) => targetEditor.chain().focus().toggleUnderline().run(), toggleInlineCode: (targetEditor) => targetEditor.chain().focus().toggleCode().run(), toggleHighlight: (targetEditor) => targetEditor.chain().focus().toggleHighlight().run(), openLinkInput: () => { setOpenLinkInputSignal((value) => value + 1) return true }, toggleBlockquote: (targetEditor) => targetEditor.chain().focus().toggleBlockquote().run(), toggleBulletList: (targetEditor) => targetEditor.chain().focus().toggleBulletList().run(), toggleOrderedList: (targetEditor) => targetEditor.chain().focus().toggleOrderedList().run(), toggleTaskList: (targetEditor) => targetEditor.chain().focus().toggleTaskList().run(), toggleCodeBlock: (targetEditor) => targetEditor.chain().focus().toggleCodeBlock().run(), openAiMenu: () => { setOpenAiMenuSignal((value) => value + 1) return true }, aiContinue: () => { document.dispatchEvent(new CustomEvent('tiptap-ai-continue')) return true }, aiPolish: () => { void aiActionHandlersRef.current.polish() return true }, aiConcise: () => { void aiActionHandlersRef.current.concise() return true }, aiExpand: () => { void aiActionHandlersRef.current.expand() return true }, aiTranslate: () => { setOpenTranslateMenuSignal((value) => value + 1) return true }, acceptAiSuggestion: () => { if (!isAiSuggestionShortcutVisible()) { return false } emitter.emit('accept-ai-suggestion') return true }, rejectAiSuggestion: () => { if (!isAiSuggestionShortcutVisible()) { return false } emitter.emit('reject-ai-suggestion') return true }, abortAiGeneration: () => { if (onTerminate) { onTerminate() } else { emitter.emit('abort-ai-streaming') } return true }, insertTable: (targetEditor) => targetEditor.chain().focus().insertTable({ rows: 3, cols: 3, withHeaderRow: true }).run(), addColumnBefore: (targetEditor) => targetEditor.chain().focus().addColumnBefore().run(), addColumnAfter: (targetEditor) => targetEditor.chain().focus().addColumnAfter().run(), addRowBefore: (targetEditor) => targetEditor.chain().focus().addRowBefore().run(), addRowAfter: (targetEditor) => targetEditor.chain().focus().addRowAfter().run(), deleteColumn: (targetEditor) => targetEditor.chain().focus().deleteColumn().run(), deleteRow: (targetEditor) => targetEditor.chain().focus().deleteRow().run(), deleteTable: (targetEditor) => targetEditor.chain().focus().deleteTable().run(), alignLeft: (targetEditor) => { if (targetEditor.isActive('table')) { return targetEditor.chain().focus().setCellAttribute('align', 'left').run() } return targetEditor.chain().focus().setTextAlign('left').run() }, alignCenter: (targetEditor) => { if (targetEditor.isActive('table')) { return targetEditor.chain().focus().setCellAttribute('align', 'center').run() } return targetEditor.chain().focus().setTextAlign('center').run() }, alignRight: (targetEditor) => { if (targetEditor.isActive('table')) { return targetEditor.chain().focus().setCellAttribute('align', 'right').run() } return targetEditor.chain().focus().setTextAlign('right').run() }, insertImage: () => { void insertImageAtSelection() return true }, insertInlineMath: () => { setMathType('inline') setMathDialogOpen(true) return true }, insertBlockMath: () => { setMathType('block') setMathDialogOpen(true) return true }, insertMermaid: () => { document.dispatchEvent(new CustomEvent('tiptap-insert-mermaid', { detail: { type: 'flowchart' } })) return true }, insertHorizontalRule: (targetEditor) => targetEditor.chain().focus().setHorizontalRule().run(), } }, [ insertImageAtSelection, isMobile, onTerminate, onToggleOutline, ]) // Initialize content only once - preserves undo/redo history when switching tabs // Bug fix: Only initialize if the editor is for the current file path useEffect(() => { if (!editor || !activeFilePath) return // Check if this is still the correct file path (handle race conditions) const currentPath = activeFilePath // Only initialize on first mount - subsequent content changes should not overwrite // user edits (e.g., when switching back to a previously edited tab) // Bug fix: Also check that we're initializing for the correct file path if (!isInitializedRef.current) { // Use setTimeout to avoid flushSync conflict during React render setTimeout(() => { // Check if the file path is still the same (handle race condition) if (activeFilePath !== currentPath) return setEditorContentWithoutUndo(editor, initialContent || '') setSourceMarkdown(initialContent || '') // Mark as initialized to allow subsequent content updates isInitializedRef.current = true // Bug fix: Mark editor as ready AFTER content is set // This prevents onUpdate from firing with empty content during init isReadyRef.current = true // Notify mobile editor that editor is ready onReady?.() // Notify parent component about editor instance onEditorReady?.(editor) restoreEditorViewState(currentPath) }, 0) } }, [editor, initialContent, onReady, onEditorReady, activeFilePath, restoreEditorViewState]) // Image ， asset:// URL useEffect(() => { if (!editor || !editor.view) return let transformFrameId: number | null = null const transformImagePaths = () => { // DOM Image const editorDom = editor.view.dom const images = editorDom.querySelectorAll('img') const currentFilePath = activeFilePath || useArticleStore.getState().activeFilePath const resolveEditorImageSource = (src: string) => { if (isRecordTabPath(currentFilePath)) { return convertImage(src.replace(/^\.?\//, '')) } const fullRelativePath = resolveImagePathFromMarkdown(currentFilePath, src) return convertImageByWorkspace(fullRelativePath) } for (const img of images) { const src = img.getAttribute('src') // Yes ， asset:// if (src && currentFilePath && shouldTransformImageSrcToWorkspaceAsset(src)) { // resolveEditorImageSource(src).then((assetUrl: string) => { // src Yes Update（ ） const currentSrc = img.getAttribute('src') if (currentSrc === src || !currentSrc?.startsWith('asset://')) { img.setAttribute('src', assetUrl) } }) } // onerror ： Failed， if (img && !img.onerror) { img.onerror = async () => { const currentSrc = img.getAttribute('src') if (currentSrc && currentFilePath && shouldTransformImageSrcToWorkspaceAsset(currentSrc)) { const assetUrl = await resolveEditorImageSource(currentSrc) img.setAttribute('src', assetUrl) } } } } } const scheduleTransformImagePaths = () => { if (transformFrameId !== null) { cancelAnimationFrame(transformFrameId) } transformFrameId = requestAnimationFrame(() => { transformFrameId = null transformImagePaths() }) } const imageNodeObserver = new MutationObserver((mutations) => { const hasAddedImageNode = mutations.some(mutation => Array.from(mutation.addedNodes).some(node => node instanceof HTMLImageElement || (node instanceof HTMLElement && node.querySelector('img')) ) ) if (hasAddedImageNode) { scheduleTransformImagePaths() } }) imageNodeObserver.observe(editor.view.dom, { childList: true, subtree: true }) // scheduleTransformImagePaths() return () => { imageNodeObserver.disconnect() if (transformFrameId !== null) { cancelAnimationFrame(transformFrameId) } } }, [editor]) // Listen to editor transactions and notify header/tab bar about undo/redo state useEffect(() => { if (!editor) return let frameId: number | null = null const emitUndoRedoState = () => { emitEditorUndoRedoState(editor) } emitUndoRedoState() const handleTransaction = () => { if (frameId !== null) { cancelAnimationFrame(frameId) } frameId = requestAnimationFrame(() => { emitUndoRedoState() frameId = null }) } editor.on('transaction', handleTransaction) return () => { if (frameId !== null) { cancelAnimationFrame(frameId) } editor.off('transaction', handleTransaction) } }, [editor, activeFilePath]) // Listen for search trigger from layout (Ctrl+F / Cmd+F) useEffect(() => { const handleSearchTrigger = () => { setSearchReplaceOpen(true) } emitter.on('editor-search-trigger' as any, handleSearchTrigger) return () => { emitter.off('editor-search-trigger' as any, handleSearchTrigger) } }, []) useEffect(() => { if (!editor || !activeFilePath || !pendingSearchKeyword.trim()) { return } let cancelled = false let readyRetryTimer: ReturnType<typeof setTimeout> | null = null let focusTimer: ReturnType<typeof setTimeout> | null = null let readyAttempts = 0 const maxReadyAttempts = 20 const applyPendingSearch = () => { if (cancelled) return if (!isInitializedRef.current || !isReadyRef.current) { if (readyAttempts >= maxReadyAttempts) { setPendingSearchKeyword('') return } readyAttempts += 1 readyRetryTimer = setTimeout(applyPendingSearch, 50) return } const storage = (editor.storage as any).searchAndReplace if (!storage) { setPendingSearchKeyword('') return } storage.searchTerm = pendingSearchKeyword editor.view.dispatch(editor.state.tr) focusTimer = setTimeout(() => { if (cancelled) return const results = storage.results || [] const resultIndex = getResultIndexToFocus(results, 0) if (resultIndex === -1) { setPendingSearchKeyword('') return } storage.resultIndex = resultIndex const result = results[resultIndex] if (!result) { setPendingSearchKeyword('') return } const selection = TextSelection.near(editor.state.doc.resolve(result.from)) editor.view.dispatch(editor.state.tr.setSelection(selection)) editor.commands.scrollIntoView() setTimeout(() => { const domPos = editor.view.domAtPos(result.from) if (domPos.node instanceof Element) { domPos.node.scrollIntoView({ behavior: 'smooth', block: 'center' }) } else if (domPos.node.parentElement) { domPos.node.parentElement.scrollIntoView({ behavior: 'smooth', block: 'center' }) } }, 0) setPendingSearchKeyword('') }, 0) } applyPendingSearch() return () => { cancelled = true if (readyRetryTimer) clearTimeout(readyRetryTimer) if (focusTimer) clearTimeout(focusTimer) } }, [editor, activeFilePath, pendingSearchKeyword, setPendingSearchKeyword, initialContent]) // Handle remote file pull updates via event (instead of initialContent change) // This fixes cursor jump issue caused by unnecessary setContent during local saves useEffect(() => { const handleRemoteContentUpdate = (event: { content: string }) => { if (!editor || typeof event?.content !== 'string') return const currentContent = editor.getMarkdown() const newContent = event.content setSourceMarkdown(newContent) // Only update if content actually changed if (newContent !== currentContent) { isReadyRef.current = false externalUpdateCounterRef.current++ setTimeout(() => { editor.commands.setContent(newContent, { contentType: 'markdown' }) isReadyRef.current = true setTimeout(() => { externalUpdateCounterRef.current = Math.max(0, externalUpdateCounterRef.current - 1) }, 100) }, 0) } } emitter.on('editor-content-from-remote', handleRemoteContentUpdate as any) return () => { emitter.off('editor-content-from-remote', handleRemoteContentUpdate as any) } }, [editor, activeFilePath]) // NOTE: Removed initialContent useEffect that caused cursor jump during local edits // Remote pull is now handled via 'editor-content-from-remote' event // Sync and external updates are handled by their respective events // Handle sync content updated from auto-sync useEffect(() => { const handleSyncContentUpdated = (event: { path: string; content: string }) => { // Bug fix: Only update if this is the active file if (!editor || !event || event.path !== activeFilePath) return // Bug fix: Skip if content hasn't actually changed const currentContent = editor.getMarkdown() setSourceMarkdown(event.content) if (currentContent === event.content) return // Bug fix: Set pending update and verify path when processing pendingSyncUpdateRef.current = event // Bug fix: Mark editor as not ready during update isReadyRef.current = false externalUpdateCounterRef.current++ // Use setTimeout to avoid flushSync conflict during React render setTimeout(() => { editor.commands.setContent(event.content, { contentType: 'markdown' }) // Bug fix: Mark editor as ready after content is set isReadyRef.current = true // Reset the counter and pending update after a short delay setTimeout(() => { // Only reset if this is still the same pending update if (pendingSyncUpdateRef.current === event) { pendingSyncUpdateRef.current = null } externalUpdateCounterRef.current = Math.max(0, externalUpdateCounterRef.current - 1) }, 100) }, 0) } emitter.on('sync-content-updated', handleSyncContentUpdated as any) return () => { emitter.off('sync-content-updated', handleSyncContentUpdated as any) } }, [editor, activeFilePath]) // Handle external content updates (e.g., from Agent tools) useEffect(() => { const handleExternalUpdate = (newContent: string) => { if (editor && externalUpdateCounterRef.current === 0) { // Bug fix: Skip if content hasn't actually changed const currentContent = editor.getMarkdown() setSourceMarkdown(newContent) if (currentContent === newContent) return // Bug fix: Mark editor as not ready during update isReadyRef.current = false // Set counter first to prevent circular updates externalUpdateCounterRef.current++ // Use setTimeout to avoid flushSync conflict during React render setTimeout(() => { // Set content in editor with Markdown parsing editor.commands.setContent(newContent, { contentType: 'markdown' }) // Bug fix: Mark editor as ready after content is set isReadyRef.current = true // Reset the counter after a short delay to handle rapid updates setTimeout(() => { externalUpdateCounterRef.current = Math.max(0, externalUpdateCounterRef.current - 1) }, 100) }, 0) } } emitter.on('external-content-update', handleExternalUpdate as any) return () => { emitter.off('external-content-update', handleExternalUpdate as any) } }, [editor]) // Set editable state useEffect(() => { editor?.setEditable(editable) }, [editable, editor]) // Handle AI continue writing useEffect(() => { let abortController: AbortController | null = null const handleAIContinue = async (event: Event) => { if (!editor) return const shouldSuppressKeyboard = isMobile && (event as CustomEvent<{ suppressKeyboard?: boolean }>).detail?.suppressKeyboard === true const editorChain = () => shouldSuppressKeyboard ? editor.chain() : editor.chain().focus() const blurEditor = () => { if (shouldSuppressKeyboard) { blurActiveEditableElement() } } // Get content before cursor as context const { from } = editor.state.selection const textBefore = editor.state.doc.textBetween(0, from, '\n') // Get last 500 characters as context const context = textBefore.slice(-500) if (!context.trim()) { toast({ title: 'Failed to continue writing', description: 'Enter some content first', variant: 'destructive', }) return } abortController?.abort() abortController = new AbortController() const startPosition = from let accumulatedResult = '' let loadingVisible = true const removeLoadingIndicator = () => { if (!loadingVisible) { return } editorChain() .deleteRange({ from: startPosition, to: startPosition + AI_GENERATION_LOADING_TEXT.length, }) .run() loadingVisible = false } editorChain().insertContent(AI_GENERATION_LOADING_TEXT).run() blurEditor() try { await fetchCompletionStream( context, (chunk, isFirst) => { if (isFirst) { removeLoadingIndicator() } editorChain() .insertContentAt(startPosition + accumulatedResult.length, chunk) .run() blurEditor() accumulatedResult += chunk }, abortController.signal ) if (!accumulatedResult) { removeLoadingIndicator() return } editorChain() .deleteRange({ from: startPosition, to: startPosition + accumulatedResult.length }) .run() const docSizeBeforeInsert = editor.state.doc.content.size editorChain() .insertContentAt(startPosition, accumulatedResult, { contentType: 'markdown' }) .run() blurEditor() const insertedSize = Math.max(0, editor.state.doc.content.size - docSizeBeforeInsert) const generatedRange = { from: startPosition, to: startPosition + insertedSize, } editor.commands.setTextSelection(generatedRange.to) emitter.emit('show-ai-suggestion', { originalText: '', suggestedText: accumulatedResult, type: 'continue', position: getEditorPositionRect(editor, generatedRange.to), generatedRange, }) } catch (error) { removeLoadingIndicator() blurEditor() // Show error toast (but not for aborted requests) if (error instanceof Error && error.message !== 'Request was aborted.') { toast({ title: 'Failed to continue writing', description: error.message || 'Network error', variant: 'destructive', }) } } } document.addEventListener('tiptap-ai-continue', handleAIContinue) return () => { document.removeEventListener('tiptap-ai-continue', handleAIContinue) abortController?.abort() } }, [editor, isMobile]) // Handle slash-command AI generation actions that operate without selected text. useEffect(() => { let abortController: AbortController | null = null const actionTitle: Record<EditorAiGenerationAction, string> = { section: 'Generate outline', summary: 'Summarize', custom: 'Custom instruction', } const handleAIGenerate = async (event: Event) => { if (!editor) return const detail = (event as CustomEvent<{ action?: unknown instruction?: string suppressKeyboard?: boolean }>).detail if (!isEditorAiGenerationAction(detail?.action)) { return } const action = detail.action const instruction = detail.instruction?.trim() const shouldSuppressKeyboard = isMobile && detail.suppressKeyboard === true const editorChain = () => shouldSuppressKeyboard ? editor.chain() : editor.chain().focus() const blurEditor = () => { if (shouldSuppressKeyboard) { blurActiveEditableElement() } } if (action === 'custom' && !instruction) { toast({ title: 'Custom instructionFailed', description: ' ', variant: 'destructive', }) return } const { from } = editor.state.selection const fullText = normalizeMarkdownPlaceholders(editor.getMarkdown()) const plainText = editor.getText() const textBeforeCursor = editor.state.doc.textBetween(0, from, '\n') const textAfterCursor = editor.state.doc.textBetween(from, editor.state.doc.content.size, '\n') if (action !== 'custom' && !plainText.trim()) { toast({ title — translated from Chinese
